4.911448 0.500000 8.069480e-05 -3.485039e+01 2.965667e-02 1.000000e+00 
4.914343 0.500000 8.066709e-05 -3.484401e+01 2.965439e-02 1.000000e+00 
4.917241 0.500000 8.065822e-05 -3.484132e+01 2.965422e-02 1.000000e+00 
4.920140 0.500000 8.063773e-05 -3.483551e+01 2.965377e-02 1.000000e+00 
4.923041 0.500000 8.062871e-05 -3.483259e+01 2.965375e-02 1.000000e+00 
4.925944 0.500000 8.061079e-05 -3.482668e+01 2.965397e-02 1.000000e+00 
4.928848 0.500000 8.060276e-05 -3.482323e+01 2.965550e-02 1.000000e+00 
4.931755 0.500000 8.058712e-05 -3.481663e+01 2.965686e-02 1.000000e+00 
4.934662 0.500000 8.057982e-05 -3.481254e+01 2.965942e-02 1.000000e+00 
4.937572 0.500000 8.056580e-05 -3.480546e+01 2.966157e-02 1.000000e+00 
4.940483 0.500000 8.055982e-05 -3.480045e+01 2.966569e-02 1.000000e+00 
4.943396 0.500000 8.054910e-05 -3.479254e+01 2.966942e-02 1.000000e+00 
4.946311 0.500000 8.054475e-05 -3.478677e+01 2.967469e-02 1.000000e+00 
4.949227 0.500000 8.053627e-05 -3.477863e+01 2.967920e-02 1.000000e+00 
4.952145 0.500000 8.053220e-05 -3.477274e+01 2.968446e-02 1.000000e+00 
4.955065 0.500000 8.052299e-05 -3.476497e+01 2.968877e-02 1.000000e+00 
4.957987 0.500000 8.051762e-05 -3.475928e+01 2.969350e-02 1.000000e+00 
4.960910 0.500000 8.050713e-05 -3.475188e+01 2.969761e-02 1.000000e+00 
4.963835 0.500000 8.050052e-05 -3.474643e+01 2.970193e-02 1.000000e+00 
4.966762 0.500000 8.048941e-05 -3.473912e+01 2.970595e-02 1.000000e+00 
4.969691 0.500000 8.048280e-05 -3.473362e+01 2.971050e-02 1.000000e+00 
4.972621 0.500000 8.047254e-05 -3.472610e+01 2.971490e-02 1.000000e+00 
4.975553 0.500000 8.046782e-05 -3.472037e+01 2.971983e-02 1.000000e+00 
4.978486 0.500000 8.045936e-05 -3.471258e+01 2.972474e-02 1.000000e+00 
4.981422 0.500000 8.045466e-05 -3.470654e+01 2.973018e-02 1.000000e+00 
4.984359 0.500000 8.044614e-05 -3.469849e+01 2.973560e-02 1.000000e+00 
4.987298 0.500000 8.044149e-05 -3.469229e+01 2.974133e-02 1.000000e+00 
4.990238 0.500000 8.043309e-05 -3.468419e+01 2.974694e-02 1.000000e+00 
